Intermediate,Week,WeekStart,Qty
VSP-606,32,2026-08-03 00:00:00,0
VSP-606,33,2026-08-10 00:00:00,0
VSP-606,34,2026-08-17 00:00:00,0
VSP-606,35,2026-08-24 00:00:00,0
VSP-607,19,2026-05-04 00:00:00,0
VSP-607,20,2026-05-11 00:00:00,0
VSP-607,21,2026-05-18 00:00:00,0
VSP-607,22,2026-05-25 00:00:00,0
VSP-607,23,2026-06-01 00:00:00,0
VSP-607,24,2026-06-08 00:00:00,0
VSP-607,25,2026-06-15 00:00:00,0
VSP-607,26,2026-06-22 00:00:00,0
VSP-607,27,2026-06-29 00:00:00,0
VSP-607,28,2026-07-06 00:00:00,0
VSP-607,29,2026-07-13 00:00:00,0
VSP-607,30,2026-07-20 00:00:00,0
VSP-607,31,2026-07-27 00:00:00,0
VSP-607,32,2026-08-03 00:00:00,0
VSP-607,33,2026-08-10 00:00:00,0
VSP-607,34,2026-08-17 00:00:00,0
VSP-607,35,2026-08-24 00:00:00,0
VSP-738,19,2026-05-04 00:00:00,0
VSP-738,20,2026-05-11 00:00:00,0
VSP-738,21,2026-05-18 00:00:00,0
VSP-738,22,2026-05-25 00:00:00,0
VSP-738,23,2026-06-01 00:00:00,0
VSP-738,24,2026-06-08 00:00:00,0
VSP-738,25,2026-06-15 00:00:00,0
VSP-738,26,2026-06-22 00:00:00,0
VSP-738,27,2026-06-29 00:00:00,0
VSP-738,28,2026-07-06 00:00:00,0
VSP-738,29,2026-07-13 00:00:00,0
VSP-738,30,2026-07-20 00:00:00,0
VSP-738,31,2026-07-27 00:00:00,0
VSP-738,32,2026-08-03 00:00:00,0
VSP-738,33,2026-08-10 00:00:00,0
VSP-738,34,2026-08-17 00:00:00,0
VSP-738,35,2026-08-24 00:00:00,0
VSP-739,19,2026-05-04 00:00:00,0
VSP-739,20,2026-05-11 00:00:00,0
VSP-739,21,2026-05-18 00:00:00,0
VSP-739,22,2026-05-25 00:00:00,0
VSP-739,23,2026-06-01 00:00:00,0
VSP-739,24,2026-06-08 00:00:00,0
VSP-739,25,2026-06-15 00:00:00,0
VSP-739,26,2026-06-22 00:00:00,0
VSP-739,27,2026-06-29 00:00:00,0
VSP-739,28,2026-07-06 00:00:00,0
VSP-739,29,2026-07-13 00:00:00,0
VSP-739,30,2026-07-20 00:00:00,0
VSP-739,31,2026-07-27 00:00:00,0
VSP-739,32,2026-08-03 00:00:00,0
VSP-739,33,2026-08-10 00:00:00,0
VSP-739,34,2026-08-17 00:00:00,0
VSP-739,35,2026-08-24 00:00:00,0
VSP-740,19,2026-05-04 00:00:00,0
VSP-740,20,2026-05-11 00:00:00,0
VSP-740,21,2026-05-18 00:00:00,0
VSP-740,22,2026-05-25 00:00:00,0
VSP-740,23,2026-06-01 00:00:00,0
VSP-740,24,2026-06-08 00:00:00,0
VSP-740,25,2026-06-15 00:00:00,0
VSP-740,26,2026-06-22 00:00:00,0
VSP-740,27,2026-06-29 00:00:00,0
VSP-740,28,2026-07-06 00:00:00,0
VSP-740,29,2026-07-13 00:00:00,0
VSP-740,30,2026-07-20 00:00:00,0
VSP-740,31,2026-07-27 00:00:00,0
VSP-740,32,2026-08-03 00:00:00,0
VSP-740,33,2026-08-10 00:00:00,0
VSP-740,34,2026-08-17 00:00:00,0
VSP-740,35,2026-08-24 00:00:00,0
VSP-746,19,2026-05-04 00:00:00,0
VSP-746,20,2026-05-11 00:00:00,0
VSP-746,21,2026-05-18 00:00:00,0
VSP-746,22,2026-05-25 00:00:00,0
VSP-746,23,2026-06-01 00:00:00,0
VSP-746,24,2026-06-08 00:00:00,0
VSP-746,25,2026-06-15 00:00:00,0
VSP-746,26,2026-06-22 00:00:00,0
VSP-746,27,2026-06-29 00:00:00,0
VSP-746,28,2026-07-06 00:00:00,0
VSP-746,29,2026-07-13 00:00:00,0
VSP-746,30,2026-07-20 00:00:00,0
VSP-746,31,2026-07-27 00:00:00,0
VSP-746,32,2026-08-03 00:00:00,0
VSP-746,33,2026-08-10 00:00:00,0
VSP-746,34,2026-08-17 00:00:00,0
VSP-746,35,2026-08-24 00:00:00,0
VSP-820,19,2026-05-04 00:00:00,0
VSP-820,20,2026-05-11 00:00:00,0
VSP-820,21,2026-05-18 00:00:00,0
VSP-820,22,2026-05-25 00:00:00,0
VSP-820,23,2026-06-01 00:00:00,0
VSP-820,24,2026-06-08 00:00:00,0
VSP-820,25,2026-06-15 00:00:00,0
VSP-820,26,2026-06-22 00:00:00,0
VSP-820,27,2026-06-29 00:00:00,0
VSP-820,28,2026-07-06 00:00:00,0
VSP-820,29,2026-07-13 00:00:00,0
VSP-820,30,2026-07-20 00:00:00,0
VSP-820,31,2026-07-27 00:00:00,0
VSP-820,32,2026-08-03 00:00:00,0
VSP-820,33,2026-08-10 00:00:00,0
VSP-820,34,2026-08-17 00:00:00,0
VSP-820,35,2026-08-24 00:00:00,0
VSP-822,19,2026-05-04 00:00:00,0
VSP-822,20,2026-05-11 00:00:00,0
VSP-822,21,2026-05-18 00:00:00,0
VSP-822,22,2026-05-25 00:00:00,0
VSP-822,23,2026-06-01 00:00:00,0
VSP-822,24,2026-06-08 00:00:00,0
VSP-822,25,2026-06-15 00:00:00,0
VSP-822,26,2026-06-22 00:00:00,0
VSP-822,27,2026-06-29 00:00:00,0
VSP-822,28,2026-07-06 00:00:00,0
VSP-822,29,2026-07-13 00:00:00,0
VSP-822,30,2026-07-20 00:00:00,0
VSP-822,31,2026-07-27 00:00:00,0
VSP-822,32,2026-08-03 00:00:00,0
VSP-822,33,2026-08-10 00:00:00,0
VSP-822,34,2026-08-17 00:00:00,0
VSP-822,35,2026-08-24 00:00:00,0
VSP-869,19,2026-05-04 00:00:00,0
VSP-869,20,2026-05-11 00:00:00,0
VSP-869,21,2026-05-18 00:00:00,0
VSP-869,22,2026-05-25 00:00:00,0
VSP-869,23,2026-06-01 00:00:00,0
VSP-869,24,2026-06-08 00:00:00,0
VSP-869,25,2026-06-15 00:00:00,0
VSP-869,26,2026-06-22 00:00:00,0
VSP-869,27,2026-06-29 00:00:00,0
VSP-869,28,2026-07-06 00:00:00,0
VSP-869,29,2026-07-13 00:00:00,0
VSP-869,30,2026-07-20 00:00:00,0
VSP-869,31,2026-07-27 00:00:00,0
VSP-869,32,2026-08-03 00:00:00,0
VSP-869,33,2026-08-10 00:00:00,0
VSP-869,34,2026-08-17 00:00:00,0
VSP-869,35,2026-08-24 00:00:00,0
VSP-870,19,2026-05-04 00:00:00,0
VSP-870,20,2026-05-11 00:00:00,0
VSP-870,21,2026-05-18 00:00:00,0
VSP-870,22,2026-05-25 00:00:00,0
VSP-870,23,2026-06-01 00:00:00,0
VSP-870,24,2026-06-08 00:00:00,0
VSP-870,25,2026-06-15 00:00:00,0
VSP-870,26,2026-06-22 00:00:00,0
VSP-870,27,2026-06-29 00:00:00,0
VSP-870,28,2026-07-06 00:00:00,0
VSP-870,29,2026-07-13 00:00:00,0
VSP-870,30,2026-07-20 00:00:00,0
VSP-870,31,2026-07-27 00:00:00,0
VSP-870,32,2026-08-03 00:00:00,0
VSP-870,33,2026-08-10 00:00:00,0
VSP-870,34,2026-08-17 00:00:00,0
VSP-870,35,2026-08-24 00:00:00,0
VSP-910,19,2026-05-04 00:00:00,0
VSP-910,20,2026-05-11 00:00:00,0
VSP-910,21,2026-05-18 00:00:00,0
VSP-910,22,2026-05-25 00:00:00,0
VSP-910,23,2026-06-01 00:00:00,0
VSP-910,24,2026-06-08 00:00:00,0
VSP-910,25,2026-06-15 00:00:00,0
VSP-910,26,2026-06-22 00:00:00,0
VSP-910,27,2026-06-29 00:00:00,0
VSP-910,28,2026-07-06 00:00:00,0
VSP-910,29,2026-07-13 00:00:00,0
VSP-910,30,2026-07-20 00:00:00,0
VSP-910,31,2026-07-27 00:00:00,0
VSP-910,32,2026-08-03 00:00:00,0
VSP-910,33,2026-08-10 00:00:00,0
VSP-910,34,2026-08-17 00:00:00,0
VSP-910,35,2026-08-24 00:00:00,0
VSP-989,19,2026-05-04 00:00:00,0
VSP-989,20,2026-05-11 00:00:00,0
VSP-989,21,2026-05-18 00:00:00,0
VSP-989,22,2026-05-25 00:00:00,0
VSP-989,23,2026-06-01 00:00:00,0
VSP-989,24,2026-06-08 00:00:00,0
VSP-989,25,2026-06-15 00:00:00,0
VSP-989,26,2026-06-22 00:00:00,0
VSP-989,27,2026-06-29 00:00:00,0
VSP-989,28,2026-07-06 00:00:00,0
VSP-989,29,2026-07-13 00:00:00,0
VSP-989,30,2026-07-20 00:00:00,0
VSP-989,31,2026-07-27 00:00:00,0
VSP-989,32,2026-08-03 00:00:00,0
VSP-989,33,2026-08-10 00:00:00,0
VSP-989,34,2026-08-17 00:00:00,0
VSP-989,35,2026-08-24 00:00:00,0
VSP-990,19,2026-05-04 00:00:00,0
VSP-990,20,2026-05-11 00:00:00,0
VSP-990,21,2026-05-18 00:00:00,0
VSP-990,22,2026-05-25 00:00:00,0
VSP-990,23,2026-06-01 00:00:00,0
VSP-990,24,2026-06-08 00:00:00,0
VSP-990,25,2026-06-15 00:00:00,0
VSP-990,26,2026-06-22 00:00:00,0
VSP-990,27,2026-06-29 00:00:00,0
VSP-990,28,2026-07-06 00:00:00,0
VSP-990,29,2026-07-13 00:00:00,0
VSP-990,30,2026-07-20 00:00:00,0
VSP-990,31,2026-07-27 00:00:00,0
VSP-990,32,2026-08-03 00:00:00,0
VSP-990,33,2026-08-10 00:00:00,0
VSP-990,34,2026-08-17 00:00:00,0
VSP-990,35,2026-08-24 00:00:00,0
VSZ-745,19,2026-05-04 00:00:00,0
VSZ-745,20,2026-05-11 00:00:00,0
VSZ-745,21,2026-05-18 00:00:00,0
VSZ-745,22,2026-05-25 00:00:00,0
VSZ-745,23,2026-06-01 00:00:00,0
VSZ-745,24,2026-06-08 00:00:00,0
VSZ-745,25,2026-06-15 00:00:00,0
VSZ-745,26,2026-06-22 00:00:00,0
VSZ-745,27,2026-06-29 00:00:00,0
VSZ-745,28,2026-07-06 00:00:00,0
VSZ-745,29,2026-07-13 00:00:00,0
VSZ-745,30,2026-07-20 00:00:00,0
VSZ-745,31,2026-07-27 00:00:00,0
VSZ-745,32,2026-08-03 00:00:00,0
VSZ-745,33,2026-08-10 00:00:00,0
VSZ-745,34,2026-08-17 00:00:00,0
VSZ-745,35,2026-08-24 00:00:00,0
TPP-103,19,2026-05-04 00:00:00,0
TPP-103,20,2026-05-11 00:00:00,0
TPP-103,21,2026-05-18 00:00:00,0
TPP-103,22,2026-05-25 00:00:00,0
TPP-103,23,2026-06-01 00:00:00,0
TPP-103,24,2026-06-08 00:00:00,0
TPP-103,25,2026-06-15 00:00:00,0
TPP-103,26,2026-06-22 00:00:00,0
TPP-103,27,2026-06-29 00:00:00,0
TPP-103,28,2026-07-06 00:00:00,0
TPP-103,29,2026-07-13 00:00:00,0
TPP-103,30,2026-07-20 00:00:00,0
TPP-103,31,2026-07-27 00:00:00,0
TPP-103,32,2026-08-03 00:00:00,0
TPP-103,33,2026-08-10 00:00:00,0
TPP-103,34,2026-08-17 00:00:00,0
TPP-103,35,2026-08-24 00:00:00,0
TPP-190,19,2026-05-04 00:00:00,0
TPP-190,20,2026-05-11 00:00:00,0
TPP-190,21,2026-05-18 00:00:00,0
TPP-190,22,2026-05-25 00:00:00,0
TPP-190,23,2026-06-01 00:00:00,0
TPP-190,24,2026-06-08 00:00:00,0
TPP-190,25,2026-06-15 00:00:00,0
TPP-190,26,2026-06-22 00:00:00,0
TPP-190,27,2026-06-29 00:00:00,0
TPP-190,28,2026-07-06 00:00:00,0
TPP-190,29,2026-07-13 00:00:00,0
TPP-190,30,2026-07-20 00:00:00,0
TPP-190,31,2026-07-27 00:00:00,0
TPP-190,32,2026-08-03 00:00:00,0
TPP-190,33,2026-08-10 00:00:00,0
TPP-190,34,2026-08-17 00:00:00,0
TPP-190,35,2026-08-24 00:00:00,0
TPP-204,19,2026-05-04 00:00:00,0
TPP-204,20,2026-05-11 00:00:00,0
TPP-204,21,2026-05-18 00:00:00,0
TPP-204,22,2026-05-25 00:00:00,0
TPP-204,23,2026-06-01 00:00:00,0
TPP-204,24,2026-06-08 00:00:00,0
TPP-204,25,2026-06-15 00:00:00,0
TPP-204,26,2026-06-22 00:00:00,0
TPP-204,27,2026-06-29 00:00:00,0
TPP-204,28,2026-07-06 00:00:00,0
TPP-204,29,2026-07-13 00:00:00,0
TPP-204,30,2026-07-20 00:00:00,0
TPP-204,31,2026-07-27 00:00:00,0
TPP-204,32,2026-08-03 00:00:00,0
TPP-204,33,2026-08-10 00:00:00,0
TPP-204,34,2026-08-17 00:00:00,0
TPP-204,35,2026-08-24 00:00:00,0
TPP-350,19,2026-05-04 00:00:00,0
TPP-350,20,2026-05-11 00:00:00,0
TPP-350,21,2026-05-18 00:00:00,0
TPP-350,22,2026-05-25 00:00:00,0
TPP-350,23,2026-06-01 00:00:00,0
TPP-350,24,2026-06-08 00:00:00,0
TPP-350,25,2026-06-15 00:00:00,0
TPP-350,26,2026-06-22 00:00:00,0
TPP-350,27,2026-06-29 00:00:00,0
TPP-350,28,2026-07-06 00:00:00,0
TPP-350,29,2026-07-13 00:00:00,0
TPP-350,30,2026-07-20 00:00:00,0
TPP-350,31,2026-07-27 00:00:00,0
TPP-350,32,2026-08-03 00:00:00,0
TPP-350,33,2026-08-10 00:00:00,0
TPP-350,34,2026-08-17 00:00:00,0
TPP-350,35,2026-08-24 00:00:00,0
TPP-356,19,2026-05-04 00:00:00,0
TPP-356,20,2026-05-11 00:00:00,0
TPP-356,21,2026-05-18 00:00:00,0
TPP-356,22,2026-05-25 00:00:00,0
TPP-356,23,2026-06-01 00:00:00,0
TPP-356,24,2026-06-08 00:00:00,0
TPP-356,25,2026-06-15 00:00:00,0
TPP-356,26,2026-06-22 00:00:00,0
TPP-356,27,2026-06-29 00:00:00,0
TPP-356,28,2026-07-06 00:00:00,0
TPP-356,29,2026-07-13 00:00:00,0
TPP-356,30,2026-07-20 00:00:00,0
TPP-356,31,2026-07-27 00:00:00,0
TPP-356,32,2026-08-03 00:00:00,0
TPP-356,33,2026-08-10 00:00:00,0
TPP-356,34,2026-08-17 00:00:00,0
TPP-356,35,2026-08-24 00:00:00,0
TPP-358,19,2026-05-04 00:00:00,0
TPP-358,20,2026-05-11 00:00:00,0
TPP-358,21,2026-05-18 00:00:00,0
TPP-358,22,2026-05-25 00:00:00,0
TPP-358,23,2026-06-01 00:00:00,0
TPP-358,24,2026-06-08 00:00:00,0
TPP-358,25,2026-06-15 00:00:00,0
TPP-358,26,2026-06-22 00:00:00,0
TPP-358,27,2026-06-29 00:00:00,0
TPP-358,28,2026-07-06 00:00:00,0
TPP-358,29,2026-07-13 00:00:00,0
TPP-358,30,2026-07-20 00:00:00,0
TPP-358,31,2026-07-27 00:00:00,0
TPP-358,32,2026-08-03 00:00:00,0
TPP-358,33,2026-08-10 00:00:00,0
TPP-358,34,2026-08-17 00:00:00,0
TPP-358,35,2026-08-24 00:00:00,0
TPP-527,19,2026-05-04 00:00:00,0
TPP-527,20,2026-05-11 00:00:00,0
TPP-527,21,2026-05-18 00:00:00,0
TPP-527,22,2026-05-25 00:00:00,0
TPP-527,23,2026-06-01 00:00:00,0
TPP-527,24,2026-06-08 00:00:00,0
TPP-527,25,2026-06-15 00:00:00,0
TPP-527,26,2026-06-22 00:00:00,0
TPP-527,27,2026-06-29 00:00:00,0
TPP-527,28,2026-07-06 00:00:00,0
TPP-527,29,2026-07-13 00:00:00,0
TPP-527,30,2026-07-20 00:00:00,0
TPP-527,31,2026-07-27 00:00:00,0
TPP-527,32,2026-08-03 00:00:00,0
TPP-527,33,2026-08-10 00:00:00,0
TPP-527,34,2026-08-17 00:00:00,0
TPP-527,35,2026-08-24 00:00:00,0
TPP-533,19,2026-05-04 00:00:00,0
TPP-533,20,2026-05-11 00:00:00,0
TPP-533,21,2026-05-18 00:00:00,0
TPP-533,22,2026-05-25 00:00:00,0
TPP-533,23,2026-06-01 00:00:00,0
TPP-533,24,2026-06-08 00:00:00,0
TPP-533,25,2026-06-15 00:00:00,0
TPP-533,26,2026-06-22 00:00:00,0
TPP-533,27,2026-06-29 00:00:00,0
TPP-533,28,2026-07-06 00:00:00,0
TPP-533,29,2026-07-13 00:00:00,0
TPP-533,30,2026-07-20 00:00:00,0
TPP-533,31,2026-07-27 00:00:00,0
TPP-533,32,2026-08-03 00:00:00,0
TPP-533,33,2026-08-10 00:00:00,0
TPP-533,34,2026-08-17 00:00:00,0
TPP-533,35,2026-08-24 00:00:00,0
TPP-537,19,2026-05-04 00:00:00,0
TPP-537,20,2026-05-11 00:00:00,0
TPP-537,21,2026-05-18 00:00:00,0
TPP-537,22,2026-05-25 00:00:00,0
TPP-537,23,2026-06-01 00:00:00,0
TPP-537,24,2026-06-08 00:00:00,0
TPP-537,25,2026-06-15 00:00:00,0
TPP-537,26,2026-06-22 00:00:00,0
TPP-537,27,2026-06-29 00:00:00,0
TPP-537,28,2026-07-06 00:00:00,0
TPP-537,29,2026-07-13 00:00:00,0
TPP-537,30,2026-07-20 00:00:00,0
TPP-537,31,2026-07-27 00:00:00,0
TPP-537,32,2026-08-03 00:00:00,0
TPP-537,33,2026-08-10 00:00:00,0
TPP-537,34,2026-08-17 00:00:00,0
TPP-537,35,2026-08-24 00:00:00,0
TPP-609,19,2026-05-04 00:00:00,0
TPP-609,20,2026-05-11 00:00:00,0
TPP-609,21,2026-05-18 00:00:00,0
TPP-609,22,2026-05-25 00:00:00,0
TPP-609,23,2026-06-01 00:00:00,0
TPP-609,24,2026-06-08 00:00:00,0
TPP-609,25,2026-06-15 00:00:00,0
TPP-609,26,2026-06-22 00:00:00,0
TPP-609,27,2026-06-29 00:00:00,0
TPP-609,28,2026-07-06 00:00:00,0
TPP-609,29,2026-07-13 00:00:00,0
TPP-609,30,2026-07-20 00:00:00,0
TPP-609,31,2026-07-27 00:00:00,0
TPP-609,32,2026-08-03 00:00:00,0
TPP-609,33,2026-08-10 00:00:00,0
TPP-609,34,2026-08-17 00:00:00,0
TPP-609,35,2026-08-24 00:00:00,0
TPP-1459,19,2026-05-04 00:00:00,2
TPP-1459,20,2026-05-11 00:00:00,2
TPP-1459,21,2026-05-18 00:00:00,0
TPP-1459,22,2026-05-25 00:00:00,0
TPP-1459,23,2026-06-01 00:00:00,0
TPP-1459,24,2026-06-08 00:00:00,3
TPP-1459,25,2026-06-15 00:00:00,0
TPP-1459,26,2026-06-22 00:00:00,2
TPP-1459,27,2026-06-29 00:00:00,0
TPP-1459,28,2026-07-06 00:00:00,0
TPP-1459,29,2026-07-13 00:00:00,0
TPP-1459,30,2026-07-20 00:00:00,0
TPP-1459,31,2026-07-27 00:00:00,4
TPP-1459,32,2026-08-03 00:00:00,0
TPP-1459,33,2026-08-10 00:00:00,0
TPP-1459,34,2026-08-17 00:00:00,0
TPP-1459,35,2026-08-24 00:00:00,2
TPP-1466,19,2026-05-04 00:00:00,0
TPP-1466,20,2026-05-11 00:00:00,0
TPP-1466,21,2026-05-18 00:00:00,0
TPP-1466,22,2026-05-25 00:00:00,0
TPP-1466,23,2026-06-01 00:00:00,0
TPP-1466,24,2026-06-08 00:00:00,0
TPP-1466,25,2026-06-15 00:00:00,0
TPP-1466,26,2026-06-22 00:00:00,0
TPP-1466,27,2026-06-29 00:00:00,0
TPP-1466,28,2026-07-06 00:00:00,0
TPP-1466,29,2026-07-13 00:00:00,0
TPP-1466,30,2026-07-20 00:00:00,0
TPP-1466,31,2026-07-27 00:00:00,0
TPP-1466,32,2026-08-03 00:00:00,0
TPP-1466,33,2026-08-10 00:00:00,0
TPP-1466,34,2026-08-17 00:00:00,0
TPP-1466,35,2026-08-24 00:00:00,0
TPP-635,19,2026-05-04 00:00:00,0
TPP-635,20,2026-05-11 00:00:00,0
TPP-635,21,2026-05-18 00:00:00,0
TPP-635,22,2026-05-25 00:00:00,0
TPP-635,23,2026-06-01 00:00:00,0
TPP-635,24,2026-06-08 00:00:00,0
TPP-635,25,2026-06-15 00:00:00,0
TPP-635,26,2026-06-22 00:00:00,0
TPP-635,27,2026-06-29 00:00:00,0
TPP-635,28,2026-07-06 00:00:00,0
TPP-635,29,2026-07-13 00:00:00,0
TPP-635,30,2026-07-20 00:00:00,0
TPP-635,31,2026-07-27 00:00:00,0
TPP-635,32,2026-08-03 00:00:00,0
TPP-635,33,2026-08-10 00:00:00,0
TPP-635,34,2026-08-17 00:00:00,0
TPP-635,35,2026-08-24 00:00:00,0
TPP-649,19,2026-05-04 00:00:00,4
TPP-649,20,2026-05-11 00:00:00,2
TPP-649,21,2026-05-18 00:00:00,2
TPP-649,22,2026-05-25 00:00:00,4
TPP-649,23,2026-06-01 00:00:00,4
TPP-649,24,2026-06-08 00:00:00,0
TPP-649,25,2026-06-15 00:00:00,0
TPP-649,26,2026-06-22 00:00:00,4
TPP-649,27,2026-06-29 00:00:00,0
TPP-649,28,2026-07-06 00:00:00,4
TPP-649,29,2026-07-13 00:00:00,2
TPP-649,30,2026-07-20 00:00:00,4
TPP-649,31,2026-07-27 00:00:00,0
TPP-649,32,2026-08-03 00:00:00,4
TPP-649,33,2026-08-10 00:00:00,4
TPP-649,34,2026-08-17 00:00:00,0
TPP-649,35,2026-08-24 00:00:00,4
TPP-650,19,2026-05-04 00:00:00,0
TPP-650,20,2026-05-11 00:00:00,0
TPP-650,21,2026-05-18 00:00:00,0
TPP-650,22,2026-05-25 00:00:00,2
TPP-650,23,2026-06-01 00:00:00,0
TPP-650,24,2026-06-08 00:00:00,2
TPP-650,25,2026-06-15 00:00:00,0
TPP-650,26,2026-06-22 00:00:00,4
TPP-650,27,2026-06-29 00:00:00,0
TPP-650,28,2026-07-06 00:00:00,4
TPP-650,29,2026-07-13 00:00:00,2
TPP-650,30,2026-07-20 00:00:00,4
TPP-650,31,2026-07-27 00:00:00,0
TPP-650,32,2026-08-03 00:00:00,4
TPP-650,33,2026-08-10 00:00:00,4
TPP-650,34,2026-08-17 00:00:00,0
TPP-650,35,2026-08-24 00:00:00,4
TPP-699,19,2026-05-04 00:00:00,0
TPP-699,20,2026-05-11 00:00:00,0
TPP-699,21,2026-05-18 00:00:00,0
TPP-699,22,2026-05-25 00:00:00,0
TPP-699,23,2026-06-01 00:00:00,0
TPP-699,24,2026-06-08 00:00:00,0
TPP-699,25,2026-06-15 00:00:00,0
TPP-699,26,2026-06-22 00:00:00,0
TPP-699,27,2026-06-29 00:00:00,0
TPP-699,28,2026-07-06 00:00:00,0
TPP-699,29,2026-07-13 00:00:00,0
TPP-699,30,2026-07-20 00:00:00,0
TPP-699,31,2026-07-27 00:00:00,0
TPP-699,32,2026-08-03 00:00:00,0
TPP-699,33,2026-08-10 00:00:00,0
TPP-699,34,2026-08-17 00:00:00,0
TPP-699,35,2026-08-24 00:00:00,0
TPP-700,19,2026-05-04 00:00:00,0
TPP-700,20,2026-05-11 00:00:00,0
TPP-700,21,2026-05-18 00:00:00,0
TPP-700,22,2026-05-25 00:00:00,0
TPP-700,23,2026-06-01 00:00:00,0
TPP-700,24,2026-06-08 00:00:00,0
TPP-700,25,2026-06-15 00:00:00,0
TPP-700,26,2026-06-22 00:00:00,0
TPP-700,27,2026-06-29 00:00:00,0
TPP-700,28,2026-07-06 00:00:00,0
TPP-700,29,2026-07-13 00:00:00,0
TPP-700,30,2026-07-20 00:00:00,0
TPP-700,31,2026-07-27 00:00:00,0
TPP-700,32,2026-08-03 00:00:00,0
TPP-700,33,2026-08-10 00:00:00,0
TPP-700,34,2026-08-17 00:00:00,0
TPP-700,35,2026-08-24 00:00:00,0
TPP-701,19,2026-05-04 00:00:00,0
TPP-701,20,2026-05-11 00:00:00,0
TPP-701,21,2026-05-18 00:00:00,0
TPP-701,22,2026-05-25 00:00:00,0
TPP-701,23,2026-06-01 00:00:00,0
TPP-701,24,2026-06-08 00:00:00,0
TPP-701,25,2026-06-15 00:00:00,0
TPP-701,26,2026-06-22 00:00:00,0
TPP-701,27,2026-06-29 00:00:00,0
TPP-701,28,2026-07-06 00:00:00,0
TPP-701,29,2026-07-13 00:00:00,0
TPP-701,30,2026-07-20 00:00:00,0
TPP-701,31,2026-07-27 00:00:00,0
TPP-701,32,2026-08-03 00:00:00,0
TPP-701,33,2026-08-10 00:00:00,0
TPP-701,34,2026-08-17 00:00:00,0
TPP-701,35,2026-08-24 00:00:00,0
TPP-704,19,2026-05-04 00:00:00,0
TPP-704,20,2026-05-11 00:00:00,0
TPP-704,21,2026-05-18 00:00:00,0
TPP-704,22,2026-05-25 00:00:00,0
TPP-704,23,2026-06-01 00:00:00,0
TPP-704,24,2026-06-08 00:00:00,0
TPP-704,25,2026-06-15 00:00:00,0
TPP-704,26,2026-06-22 00:00:00,0
TPP-704,27,2026-06-29 00:00:00,0
TPP-704,28,2026-07-06 00:00:00,0
TPP-704,29,2026-07-13 00:00:00,0
TPP-704,30,2026-07-20 00:00:00,0
TPP-704,31,2026-07-27 00:00:00,0
TPP-704,32,2026-08-03 00:00:00,0
TPP-704,33,2026-08-10 00:00:00,0
TPP-704,34,2026-08-17 00:00:00,0
TPP-704,35,2026-08-24 00:00:00,0
TPP-825,19,2026-05-04 00:00:00,0
TPP-825,20,2026-05-11 00:00:00,0
TPP-825,21,2026-05-18 00:00:00,0
TPP-825,22,2026-05-25 00:00:00,0
TPP-825,23,2026-06-01 00:00:00,0
TPP-825,24,2026-06-08 00:00:00,0
TPP-825,25,2026-06-15 00:00:00,0
TPP-825,26,2026-06-22 00:00:00,0
TPP-825,27,2026-06-29 00:00:00,0
TPP-825,28,2026-07-06 00:00:00,0
TPP-825,29,2026-07-13 00:00:00,0
TPP-825,30,2026-07-20 00:00:00,0
TPP-825,31,2026-07-27 00:00:00,0
TPP-825,32,2026-08-03 00:00:00,0
TPP-825,33,2026-08-10 00:00:00,0
TPP-825,34,2026-08-17 00:00:00,0
TPP-825,35,2026-08-24 00:00:00,0
TPP-911,19,2026-05-04 00:00:00,0
TPP-911,20,2026-05-11 00:00:00,0
TPP-911,21,2026-05-18 00:00:00,0
TPP-911,22,2026-05-25 00:00:00,0
TPP-911,23,2026-06-01 00:00:00,0
TPP-911,24,2026-06-08 00:00:00,0
TPP-911,25,2026-06-15 00:00:00,0
TPP-911,26,2026-06-22 00:00:00,0
TPP-911,27,2026-06-29 00:00:00,0
TPP-911,28,2026-07-06 00:00:00,0
TPP-911,29,2026-07-13 00:00:00,0
TPP-911,30,2026-07-20 00:00:00,0
TPP-911,31,2026-07-27 00:00:00,0
TPP-911,32,2026-08-03 00:00:00,0
TPP-911,33,2026-08-10 00:00:00,0
TPP-911,34,2026-08-17 00:00:00,0
TPP-911,35,2026-08-24 00:00:00,0
TPP-912,19,2026-05-04 00:00:00,0
TPP-912,20,2026-05-11 00:00:00,0
TPP-912,21,2026-05-18 00:00:00,0
TPP-912,22,2026-05-25 00:00:00,0
TPP-912,23,2026-06-01 00:00:00,0
TPP-912,24,2026-06-08 00:00:00,0
TPP-912,25,2026-06-15 00:00:00,0
TPP-912,26,2026-06-22 00:00:00,0
TPP-912,27,2026-06-29 00:00:00,0
TPP-912,28,2026-07-06 00:00:00,2
TPP-912,29,2026-07-13 00:00:00,0
TPP-912,30,2026-07-20 00:00:00,0
TPP-912,31,2026-07-27 00:00:00,0
TPP-912,32,2026-08-03 00:00:00,0
TPP-912,33,2026-08-10 00:00:00,0
TPP-912,34,2026-08-17 00:00:00,2
TPP-912,35,2026-08-24 00:00:00,0
TPP-914,19,2026-05-04 00:00:00,0
TPP-914,20,2026-05-11 00:00:00,0
TPP-914,21,2026-05-18 00:00:00,0
TPP-914,22,2026-05-25 00:00:00,0
TPP-914,23,2026-06-01 00:00:00,0
TPP-914,24,2026-06-08 00:00:00,0
